stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2016-02-01 15:00:00,2016,2,1,15,0,1,0.0,0.0,0.0,4224
2016-02-01 15:15:00,2016,2,1,15,15,1,0.0,0.0,0.0,5028
2016-02-01 15:30:00,2016,2,1,15,30,1,0.0,0.0,0.0,5100
2016-02-01 15:45:00,2016,2,1,15,45,1,0.0,0.0,0.0,4872
2016-02-01 16:00:00,2016,2,1,16,0,1,0.0,0.0,0.0,4728
2016-02-01 16:15:00,2016,2,1,16,15,1,0.0,0.0,0.0,5040
2016-02-01 16:30:00,2016,2,1,16,30,1,0.0,0.0,0.0,5016
2016-02-01 16:45:00,2016,2,1,16,45,1,0.0,0.0,0.0,5064
2016-02-01 17:00:00,2016,2,1,17,0,1,0.0,0.0,0.0,4920
2016-02-01 17:15:00,2016,2,1,17,15,1,0.0,0.0,0.0,4836
2016-02-01 17:30:00,2016,2,1,17,30,1,0.0,0.0,0.0,4836
2016-02-01 17:45:00,2016,2,1,17,45,1,0.0,0.0,0.0,4752
2016-02-01 18:00:00,2016,2,1,18,0,1,0.0,0.0,0.0,4716
2016-02-01 18:15:00,2016,2,1,18,15,1,0.0,0.0,0.0,4812
2016-02-01 18:30:00,2016,2,1,18,30,1,0.0,0.0,0.0,4248
2016-02-01 18:45:00,2016,2,1,18,45,1,0.0,0.0,0.0,3648
2016-02-01 19:00:00,2016,2,1,19,0,1,0.0,0.0,0.0,3324
2016-02-01 19:15:00,2016,2,1,19,15,1,0.0,0.0,0.0,3324
2016-02-01 19:30:00,2016,2,1,19,30,1,0.0,0.0,0.0,3228
2016-02-01 19:45:00,2016,2,1,19,45,1,0.0,0.0,0.0,3120
2016-02-01 20:00:00,2016,2,1,20,0,1,0.0,0.0,0.0,2724
2016-02-01 20:15:00,2016,2,1,20,15,1,0.0,0.0,0.0,2652
2016-02-01 20:30:00,2016,2,1,20,30,1,0.0,0.0,0.0,2460
2016-02-01 20:45:00,2016,2,1,20,45,1,0.0,0.0,0.0,2064
2016-02-01 21:00:00,2016,2,1,21,0,1,0.0,0.0,0.0,2304
2016-02-01 21:15:00,2016,2,1,21,15,1,0.0,0.0,0.0,2400
2016-02-01 21:30:00,2016,2,1,21,30,1,0.0,0.0,0.0,2040
2016-02-01 21:45:00,2016,2,1,21,45,1,0.0,0.0,0.0,1872
2016-02-01 22:00:00,2016,2,1,22,0,1,0.0,0.0,0.0,1860
2016-02-01 22:15:00,2016,2,1,22,15,1,0.0,0.0,0.0,1644
2016-02-01 22:30:00,2016,2,1,22,30,1,0.0,0.0,0.0,1524
2016-02-01 22:45:00,2016,2,1,22,45,1,0.0,0.0,0.0,1428
2016-02-01 23:00:00,2016,2,1,23,0,1,0.0,0.0,0.0,1140
2016-02-01 23:15:00,2016,2,1,23,15,1,0.0,0.0,0.0,1152
2016-02-01 23:30:00,2016,2,1,23,30,1,0.0,0.0,0.0,876
2016-02-01 23:45:00,2016,2,1,23,45,1,0.0,0.0,0.0,816
2016-02-02 00:00:00,2016,2,2,0,0,2,0.0,0.0,0.0,732
2016-02-02 00:15:00,2016,2,2,0,15,2,0.0,0.0,0.0,636
2016-02-02 00:30:00,2016,2,2,0,30,2,0.0,0.0,0.0,516
2016-02-02 00:45:00,2016,2,2,0,45,2,0.0,0.0,0.0,456
2016-02-02 01:00:00,2016,2,2,1,0,2,0.0,0.0,0.0,384
2016-02-02 01:15:00,2016,2,2,1,15,2,0.0,0.0,0.0,420
2016-02-02 01:30:00,2016,2,2,1,30,2,0.0,0.0,0.0,408
2016-02-02 01:45:00,2016,2,2,1,45,2,0.0,0.0,0.0,360
2016-02-02 02:00:00,2016,2,2,2,0,2,0.0,0.0,0.0,288
2016-02-02 02:15:00,2016,2,2,2,15,2,0.0,0.0,0.0,384
2016-02-02 02:30:00,2016,2,2,2,30,2,0.0,0.0,0.0,252
2016-02-02 02:45:00,2016,2,2,2,45,2,0.0,0.0,0.0,312
2016-02-02 03:00:00,2016,2,2,3,0,2,0.0,0.0,0.0,348
2016-02-02 03:15:00,2016,2,2,3,15,2,0.0,0.0,0.0,348
2016-02-02 03:30:00,2016,2,2,3,30,2,0.0,0.0,0.0,336
2016-02-02 03:45:00,2016,2,2,3,45,2,0.0,0.0,0.0,396
2016-02-02 04:00:00,2016,2,2,4,0,2,0.0,0.0,0.0,480
2016-02-02 04:15:00,2016,2,2,4,15,2,0.0,0.0,0.0,696
2016-02-02 04:30:00,2016,2,2,4,30,2,0.0,0.0,0.0,912
2016-02-02 04:45:00,2016,2,2,4,45,2,0.0,0.0,0.0,972
2016-02-02 05:00:00,2016,2,2,5,0,2,0.0,0.0,0.0,1176
2016-02-02 05:15:00,2016,2,2,5,15,2,0.0,0.0,0.0,1608
2016-02-02 05:30:00,2016,2,2,5,30,2,0.0,0.0,0.0,2052
2016-02-02 05:45:00,2016,2,2,5,45,2,0.0,0.0,0.0,2220
2016-02-02 06:00:00,2016,2,2,6,0,2,0.0,0.0,0.0,2268
2016-02-02 06:15:00,2016,2,2,6,15,2,0.0,0.0,0.0,2628
2016-02-02 06:30:00,2016,2,2,6,30,2,0.0,0.0,0.0,3168
2016-02-02 06:45:00,2016,2,2,6,45,2,0.0,0.0,0.0,3360
2016-02-02 07:00:00,2016,2,2,7,0,2,0.0,0.0,0.0,3384
2016-02-02 07:15:00,2016,2,2,7,15,2,0.0,0.0,0.0,3672
2016-02-02 07:30:00,2016,2,2,7,30,2,0.0,0.0,0.0,4104
2016-02-02 07:45:00,2016,2,2,7,45,2,0.0,0.0,0.0,4452
2016-02-02 08:00:00,2016,2,2,8,0,2,0.0,0.0,0.0,3936
2016-02-02 08:15:00,2016,2,2,8,15,2,0.0,0.0,0.0,3684
2016-02-02 08:30:00,2016,2,2,8,30,2,0.0,0.0,0.0,3720
2016-02-02 08:45:00,2016,2,2,8,45,2,0.0,0.0,0.0,3684
2016-02-02 09:00:00,2016,2,2,9,0,2,0.0,0.0,0.0,3168
2016-02-02 09:15:00,2016,2,2,9,15,2,0.0,0.0,0.0,3408
2016-02-02 09:30:00,2016,2,2,9,30,2,0.0,0.0,0.0,3288
2016-02-02 09:45:00,2016,2,2,9,45,2,0.0,0.0,0.0,3240
2016-02-02 10:00:00,2016,2,2,10,0,2,0.0,0.0,0.0,3012
2016-02-02 10:15:00,2016,2,2,10,15,2,0.0,0.0,0.0,3288
2016-02-02 10:30:00,2016,2,2,10,30,2,0.0,0.0,0.0,3228
2016-02-02 10:45:00,2016,2,2,10,45,2,0.0,0.0,0.0,3156
2016-02-02 11:00:00,2016,2,2,11,0,2,0.0,0.0,0.0,3120
2016-02-02 11:15:00,2016,2,2,11,15,2,0.0,0.0,0.0,3480
2016-02-02 11:30:00,2016,2,2,11,30,2,0.0,0.0,0.0,3540
2016-02-02 11:45:00,2016,2,2,11,45,2,0.0,0.0,0.0,3624
2016-02-02 12:00:00,2016,2,2,12,0,2,0.0,0.0,0.0,3732
2016-02-02 12:15:00,2016,2,2,12,15,2,0.0,0.0,0.0,3924
2016-02-02 12:30:00,2016,2,2,12,30,2,0.0,0.0,0.0,3960
2016-02-02 12:45:00,2016,2,2,12,45,2,0.0,0.0,0.0,3672
2016-02-02 13:00:00,2016,2,2,13,0,2,0.0,0.0,0.0,3924
2016-02-02 13:15:00,2016,2,2,13,15,2,0.0,0.0,0.0,4248
2016-02-02 13:30:00,2016,2,2,13,30,2,0.0,0.0,0.0,4380
2016-02-02 13:45:00,2016,2,2,13,45,2,0.0,0.0,0.0,4092
2016-02-02 14:00:00,2016,2,2,14,0,2,0.0,0.0,0.0,4452
2016-02-02 14:15:00,2016,2,2,14,15,2,0.0,0.0,0.0,4992
2016-02-02 14:30:00,2016,2,2,14,30,2,0.0,0.0,0.0,4932
2016-02-02 14:45:00,2016,2,2,14,45,2,0.0,0.0,0.0,5196
2016-02-02 15:00:00,2016,2,2,15,0,2,0.0,0.0,0.0,5088
2016-02-02 15:15:00,2016,2,2,15,15,2,0.0,0.0,0.0,4512
2016-02-02 15:30:00,2016,2,2,15,30,2,0.0,0.0,0.0,2340
2016-02-02 15:45:00,2016,2,2,15,45,2,0.0,0.0,0.0,1800
2016-02-02 16:00:00,2016,2,2,16,0,2,0.0,0.0,0.0,2724
2016-02-02 16:15:00,2016,2,2,16,15,2,0.0,0.0,0.0,3852
2016-02-02 16:30:00,2016,2,2,16,30,2,0.0,0.0,0.0,4296
2016-02-02 16:45:00,2016,2,2,16,45,2,0.0,0.0,0.0,4428
2016-02-02 17:00:00,2016,2,2,17,0,2,0.0,0.0,0.0,4248
2016-02-02 17:15:00,2016,2,2,17,15,2,0.0,0.0,0.0,4632
2016-02-02 17:30:00,2016,2,2,17,30,2,0.0,0.0,0.0,4512
2016-02-02 17:45:00,2016,2,2,17,45,2,0.0,0.0,0.0,4524
2016-02-02 18:00:00,2016,2,2,18,0,2,0.0,0.0,0.0,4620
2016-02-02 18:15:00,2016,2,2,18,15,2,0.0,0.0,0.0,4860
2016-02-02 18:30:00,2016,2,2,18,30,2,0.0,0.0,0.0,4452
2016-02-02 18:45:00,2016,2,2,18,45,2,0.0,0.0,0.0,4356
2016-02-02 19:00:00,2016,2,2,19,0,2,0.0,0.0,0.0,4632
2016-02-02 19:15:00,2016,2,2,19,15,2,0.0,0.0,0.0,3816
2016-02-02 19:30:00,2016,2,2,19,30,2,0.0,0.0,0.0,3288
2016-02-02 19:45:00,2016,2,2,19,45,2,0.0,0.0,0.0,3276
2016-02-02 20:00:00,2016,2,2,20,0,2,0.0,0.0,0.0,2916
2016-02-02 20:15:00,2016,2,2,20,15,2,0.0,0.0,0.0,2724
2016-02-02 20:30:00,2016,2,2,20,30,2,0.0,0.0,0.0,2724
2016-02-02 20:45:00,2016,2,2,20,45,2,0.0,0.0,0.0,2580
2016-02-02 21:00:00,2016,2,2,21,0,2,0.0,0.0,0.0,2604
2016-02-02 21:15:00,2016,2,2,21,15,2,0.0,0.0,0.0,2688
2016-02-02 21:30:00,2016,2,2,21,30,2,0.0,0.0,0.0,2340
2016-02-02 21:45:00,2016,2,2,21,45,2,0.0,0.0,0.0,2112
2016-02-02 22:00:00,2016,2,2,22,0,2,0.0,0.0,0.0,2088
2016-02-02 22:15:00,2016,2,2,22,15,2,0.0,0.0,0.0,1992
2016-02-02 22:30:00,2016,2,2,22,30,2,0.0,0.0,0.0,1620
2016-02-02 22:45:00,2016,2,2,22,45,2,0.0,0.0,0.0,1464
2016-02-02 23:00:00,2016,2,2,23,0,2,0.0,0.0,0.0,1332
2016-02-02 23:15:00,2016,2,2,23,15,2,0.0,0.0,0.0,1428
2016-02-02 23:30:00,2016,2,2,23,30,2,0.0,0.0,0.0,1080
2016-02-02 23:45:00,2016,2,2,23,45,2,0.0,0.0,0.0,1008
2016-02-03 00:00:00,2016,2,3,0,0,3,0.0,0.0,0.0,972
2016-02-03 00:15:00,2016,2,3,0,15,3,0.0,0.0,0.0,984
2016-02-03 00:30:00,2016,2,3,0,30,3,0.0,0.0,0.0,912
2016-02-03 00:45:00,2016,2,3,0,45,3,0.0,0.0,0.0,756
2016-02-03 01:00:00,2016,2,3,1,0,3,0.0,0.0,0.0,648
2016-02-03 01:15:00,2016,2,3,1,15,3,0.0,0.0,0.0,612
2016-02-03 01:30:00,2016,2,3,1,30,3,0.0,0.0,0.0,420
2016-02-03 01:45:00,2016,2,3,1,45,3,0.0,0.0,0.0,336
2016-02-03 02:00:00,2016,2,3,2,0,3,0.0,0.0,0.0,444
2016-02-03 02:15:00,2016,2,3,2,15,3,0.0,0.0,0.0,408
2016-02-03 02:30:00,2016,2,3,2,30,3,0.0,0.0,0.0,312
2016-02-03 02:45:00,2016,2,3,2,45,3,0.0,0.0,0.0,420
2016-02-03 03:00:00,2016,2,3,3,0,3,0.0,0.0,0.0,348
2016-02-03 03:15:00,2016,2,3,3,15,3,0.0,0.0,0.0,252
2016-02-03 03:30:00,2016,2,3,3,30,3,0.0,0.0,0.0,432
2016-02-03 03:45:00,2016,2,3,3,45,3,0.0,0.0,0.0,492
2016-02-03 04:00:00,2016,2,3,4,0,3,0.0,0.0,0.0,504
2016-02-03 04:15:00,2016,2,3,4,15,3,0.0,0.0,0.0,732
2016-02-03 04:30:00,2016,2,3,4,30,3,0.0,0.0,0.0,948
2016-02-03 04:45:00,2016,2,3,4,45,3,0.0,0.0,0.0,984
2016-02-03 05:00:00,2016,2,3,5,0,3,0.0,0.0,0.0,1176
2016-02-03 05:15:00,2016,2,3,5,15,3,0.0,0.0,0.0,1392
2016-02-03 05:30:00,2016,2,3,5,30,3,0.0,0.0,0.0,2040
2016-02-03 05:45:00,2016,2,3,5,45,3,0.0,0.0,0.0,2076
2016-02-03 06:00:00,2016,2,3,6,0,3,0.0,0.0,0.0,2220
2016-02-03 06:15:00,2016,2,3,6,15,3,0.0,0.0,0.0,2676
2016-02-03 06:30:00,2016,2,3,6,30,3,0.0,0.0,0.0,3144
2016-02-03 06:45:00,2016,2,3,6,45,3,0.0,0.0,0.0,3372
2016-02-03 07:00:00,2016,2,3,7,0,3,0.0,0.0,0.0,3324
2016-02-03 07:15:00,2016,2,3,7,15,3,0.0,0.0,0.0,4056
2016-02-03 07:30:00,2016,2,3,7,30,3,0.0,0.0,0.0,3960
2016-02-03 07:45:00,2016,2,3,7,45,3,0.0,0.0,0.0,4464
2016-02-03 08:00:00,2016,2,3,8,0,3,0.0,0.0,0.0,3684
2016-02-03 08:15:00,2016,2,3,8,15,3,0.0,0.0,0.0,3948
2016-02-03 08:30:00,2016,2,3,8,30,3,0.0,0.0,0.0,3768
2016-02-03 08:45:00,2016,2,3,8,45,3,0.0,0.0,0.0,3660
2016-02-03 09:00:00,2016,2,3,9,0,3,0.0,0.0,0.0,3348
2016-02-03 09:15:00,2016,2,3,9,15,3,0.0,0.0,0.0,3312
2016-02-03 09:30:00,2016,2,3,9,30,3,0.0,0.0,0.0,3360
2016-02-03 09:45:00,2016,2,3,9,45,3,0.0,0.0,0.0,2964
2016-02-03 10:00:00,2016,2,3,10,0,3,0.0,0.0,0.0,2832
2016-02-03 10:15:00,2016,2,3,10,15,3,0.0,0.0,0.0,3276
2016-02-03 10:30:00,2016,2,3,10,30,3,0.0,0.0,0.0,3780
2016-02-03 10:45:00,2016,2,3,10,45,3,0.0,0.0,0.0,3420
2016-02-03 11:00:00,2016,2,3,11,0,3,0.0,0.0,0.0,3132
2016-02-03 11:15:00,2016,2,3,11,15,3,0.0,0.0,0.0,3444
2016-02-03 11:30:00,2016,2,3,11,30,3,0.0,0.0,0.0,3720
2016-02-03 11:45:00,2016,2,3,11,45,3,0.0,0.0,0.0,3696
2016-02-03 12:00:00,2016,2,3,12,0,3,0.0,0.0,0.0,3420
2016-02-03 12:15:00,2016,2,3,12,15,3,0.0,0.0,0.0,3492
2016-02-03 12:30:00,2016,2,3,12,30,3,0.0,0.0,0.0,3696
2016-02-03 12:45:00,2016,2,3,12,45,3,0.0,0.0,0.0,3936
2016-02-03 13:00:00,2016,2,3,13,0,3,0.0,0.0,0.0,3816
2016-02-03 13:15:00,2016,2,3,13,15,3,0.0,0.0,0.0,4284
2016-02-03 13:30:00,2016,2,3,13,30,3,0.0,0.0,0.0,4332
2016-02-03 13:45:00,2016,2,3,13,45,3,0.0,0.0,0.0,4344
2016-02-03 14:00:00,2016,2,3,14,0,3,0.0,0.0,0.0,4572
2016-02-03 14:15:00,2016,2,3,14,15,3,0.0,0.0,0.0,4476
2016-02-03 14:30:00,2016,2,3,14,30,3,0.0,0.0,0.0,4692
2016-02-03 14:45:00,2016,2,3,14,45,3,0.0,0.0,0.0,4596
2016-02-03 15:00:00,2016,2,3,15,0,3,0.0,0.0,0.0,4608
2016-02-03 15:15:00,2016,2,3,15,15,3,0.0,0.0,0.0,4380
2016-02-03 15:30:00,2016,2,3,15,30,3,0.0,0.0,0.0,4584
2016-02-03 15:45:00,2016,2,3,15,45,3,0.0,0.0,0.0,3936
2016-02-03 16:00:00,2016,2,3,16,0,3,0.0,0.0,0.0,3984
2016-02-03 16:15:00,2016,2,3,16,15,3,0.0,0.0,0.0,4176
2016-02-03 16:30:00,2016,2,3,16,30,3,0.0,0.0,0.0,3516
2016-02-03 16:45:00,2016,2,3,16,45,3,0.0,0.0,0.0,3840
2016-02-03 17:00:00,2016,2,3,17,0,3,0.0,0.0,0.0,3660
2016-02-03 17:15:00,2016,2,3,17,15,3,0.0,0.0,0.0,3636
2016-02-03 17:30:00,2016,2,3,17,30,3,0.0,0.0,0.0,3840
2016-02-03 17:45:00,2016,2,3,17,45,3,0.0,0.0,0.0,3936
2016-02-03 18:00:00,2016,2,3,18,0,3,0.0,0.0,0.0,4128
2016-02-03 18:15:00,2016,2,3,18,15,3,0.0,0.0,0.0,3936
2016-02-03 18:30:00,2016,2,3,18,30,3,0.0,0.0,0.0,4140
2016-02-03 18:45:00,2016,2,3,18,45,3,0.0,0.0,0.0,3996
2016-02-03 19:00:00,2016,2,3,19,0,3,0.0,0.0,0.0,4212
2016-02-03 19:15:00,2016,2,3,19,15,3,0.0,0.0,0.0,4068
2016-02-03 19:30:00,2016,2,3,19,30,3,0.0,0.0,0.0,4080
2016-02-03 19:45:00,2016,2,3,19,45,3,0.0,0.0,0.0,3240
2016-02-03 20:00:00,2016,2,3,20,0,3,0.0,0.0,0.0,3108
2016-02-03 20:15:00,2016,2,3,20,15,3,0.0,0.0,0.0,3108
2016-02-03 20:30:00,2016,2,3,20,30,3,0.0,0.0,0.0,3060
2016-02-03 20:45:00,2016,2,3,20,45,3,0.0,0.0,0.0,2784
2016-02-03 21:00:00,2016,2,3,21,0,3,0.0,0.0,0.0,2568
2016-02-03 21:15:00,2016,2,3,21,15,3,0.0,0.0,0.0,2532
2016-02-03 21:30:00,2016,2,3,21,30,3,0.0,0.0,0.0,2556
2016-02-03 21:45:00,2016,2,3,21,45,3,0.0,0.0,0.0,2316
2016-02-03 22:00:00,2016,2,3,22,0,3,0.0,0.0,0.0,2028
2016-02-03 22:15:00,2016,2,3,22,15,3,0.0,0.0,0.0,1896
2016-02-03 22:30:00,2016,2,3,22,30,3,0.0,0.0,0.0,1728
2016-02-03 22:45:00,2016,2,3,22,45,3,0.0,0.0,0.0,1548
2016-02-03 23:00:00,2016,2,3,23,0,3,0.0,0.0,0.0,1392
2016-02-03 23:15:00,2016,2,3,23,15,3,0.0,0.0,0.0,1512
2016-02-03 23:30:00,2016,2,3,23,30,3,0.0,0.0,0.0,1320
2016-02-03 23:45:00,2016,2,3,23,45,3,0.0,0.0,0.0,1032
2016-02-04 00:00:00,2016,2,4,0,0,4,0.0,0.0,0.0,780
2016-02-04 00:15:00,2016,2,4,0,15,4,0.0,0.0,0.0,720
2016-02-04 00:30:00,2016,2,4,0,30,4,0.0,0.0,0.0,672
2016-02-04 00:45:00,2016,2,4,0,45,4,0.0,0.0,0.0,528
2016-02-04 01:00:00,2016,2,4,1,0,4,0.0,0.0,0.0,420
2016-02-04 01:15:00,2016,2,4,1,15,4,0.0,0.0,0.0,372
2016-02-04 01:30:00,2016,2,4,1,30,4,0.0,0.0,0.0,456
2016-02-04 01:45:00,2016,2,4,1,45,4,0.0,0.0,0.0,372
2016-02-04 02:00:00,2016,2,4,2,0,4,0.0,0.0,0.0,408
2016-02-04 02:15:00,2016,2,4,2,15,4,0.0,0.0,0.0,456
2016-02-04 02:30:00,2016,2,4,2,30,4,0.0,0.0,0.0,384
2016-02-04 02:45:00,2016,2,4,2,45,4,0.0,0.0,0.0,420
2016-02-04 03:00:00,2016,2,4,3,0,4,0.0,0.0,0.0,384
2016-02-04 03:15:00,2016,2,4,3,15,4,0.0,0.0,0.0,324
2016-02-04 03:30:00,2016,2,4,3,30,4,0.0,0.0,0.0,432
2016-02-04 03:45:00,2016,2,4,3,45,4,0.0,0.0,0.0,468
2016-02-04 04:00:00,2016,2,4,4,0,4,0.0,0.0,0.0,444
2016-02-04 04:15:00,2016,2,4,4,15,4,0.0,0.0,0.0,708
2016-02-04 04:30:00,2016,2,4,4,30,4,0.0,0.0,0.0,948
2016-02-04 04:45:00,2016,2,4,4,45,4,0.0,0.0,0.0,1104
2016-02-04 05:00:00,2016,2,4,5,0,4,0.0,0.0,0.0,1116
2016-02-04 05:15:00,2016,2,4,5,15,4,0.0,0.0,0.0,1476
2016-02-04 05:30:00,2016,2,4,5,30,4,0.0,0.0,0.0,2124
2016-02-04 05:45:00,2016,2,4,5,45,4,0.0,0.0,0.0,2076
2016-02-04 06:00:00,2016,2,4,6,0,4,0.0,0.0,0.0,2220
2016-02-04 06:15:00,2016,2,4,6,15,4,0.0,0.0,0.0,2736
2016-02-04 06:30:00,2016,2,4,6,30,4,0.0,0.0,0.0,3252
2016-02-04 06:45:00,2016,2,4,6,45,4,0.0,0.0,0.0,3240
2016-02-04 07:00:00,2016,2,4,7,0,4,0.0,0.0,0.0,3288
2016-02-04 07:15:00,2016,2,4,7,15,4,0.0,0.0,0.0,3756
2016-02-04 07:30:00,2016,2,4,7,30,4,0.0,0.0,0.0,4068
2016-02-04 07:45:00,2016,2,4,7,45,4,0.0,0.0,0.0,4380
2016-02-04 08:00:00,2016,2,4,8,0,4,0.0,0.0,0.0,3756
2016-02-04 08:15:00,2016,2,4,8,15,4,0.0,0.0,0.0,3732
2016-02-04 08:30:00,2016,2,4,8,30,4,0.0,0.0,0.0,3852
2016-02-04 08:45:00,2016,2,4,8,45,4,0.0,0.0,0.0,3936
2016-02-04 09:00:00,2016,2,4,9,0,4,0.0,0.0,0.0,3312
2016-02-04 09:15:00,2016,2,4,9,15,4,0.0,0.0,0.0,3384
2016-02-04 09:30:00,2016,2,4,9,30,4,0.0,0.0,0.0,3048
2016-02-04 09:45:00,2016,2,4,9,45,4,0.0,0.0,0.0,2964
2016-02-04 10:00:00,2016,2,4,10,0,4,0.0,0.0,0.0,3168
2016-02-04 10:15:00,2016,2,4,10,15,4,0.0,0.0,0.0,3492
2016-02-04 10:30:00,2016,2,4,10,30,4,0.0,0.0,0.0,3444
2016-02-04 10:45:00,2016,2,4,10,45,4,0.0,0.0,0.0,3480
2016-02-04 11:00:00,2016,2,4,11,0,4,0.0,0.0,0.0,3408
2016-02-04 11:15:00,2016,2,4,11,15,4,0.0,0.0,0.0,3684
2016-02-04 11:30:00,2016,2,4,11,30,4,0.0,0.0,0.0,3720
2016-02-04 11:45:00,2016,2,4,11,45,4,0.0,0.0,0.0,3564
2016-02-04 12:00:00,2016,2,4,12,0,4,0.0,0.0,0.0,3900
2016-02-04 12:15:00,2016,2,4,12,15,4,0.0,0.0,0.0,4092
2016-02-04 12:30:00,2016,2,4,12,30,4,0.0,0.0,0.0,4056
2016-02-04 12:45:00,2016,2,4,12,45,4,0.0,0.0,0.0,3840
2016-02-04 13:00:00,2016,2,4,13,0,4,0.0,0.0,0.0,4044
