stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2016-03-01 11:20:00,2016,3,1,11,20,2,0.0,0.0,0.0,2244
2016-03-01 11:30:00,2016,3,1,11,30,2,0.0,0.0,0.0,2508
2016-03-01 11:40:00,2016,3,1,11,40,2,0.0,0.0,0.0,2592
2016-03-01 11:50:00,2016,3,1,11,50,2,0.0,0.0,0.0,2412
2016-03-01 12:00:00,2016,3,1,12,0,2,0.0,0.0,0.0,2592
2016-03-01 12:10:00,2016,3,1,12,10,2,0.0,0.0,0.0,2580
2016-03-01 12:20:00,2016,3,1,12,20,2,0.0,0.0,0.0,2400
2016-03-01 12:30:00,2016,3,1,12,30,2,0.0,0.0,0.0,2796
2016-03-01 12:40:00,2016,3,1,12,40,2,0.0,0.0,0.0,2652
2016-03-01 12:50:00,2016,3,1,12,50,2,0.0,0.0,0.0,2736
2016-03-01 13:00:00,2016,3,1,13,0,2,0.0,0.0,0.0,2688
2016-03-01 13:10:00,2016,3,1,13,10,2,0.0,0.0,0.0,2676
2016-03-01 13:20:00,2016,3,1,13,20,2,0.0,0.0,0.0,2664
2016-03-01 13:30:00,2016,3,1,13,30,2,0.0,0.0,0.0,2892
2016-03-01 13:40:00,2016,3,1,13,40,2,0.0,0.0,0.0,2796
2016-03-01 13:50:00,2016,3,1,13,50,2,0.0,0.0,0.0,2856
2016-03-01 14:00:00,2016,3,1,14,0,2,0.0,0.0,0.0,2892
2016-03-01 14:10:00,2016,3,1,14,10,2,0.0,0.0,0.0,2892
2016-03-01 14:20:00,2016,3,1,14,20,2,0.0,0.0,0.0,2988
2016-03-01 14:30:00,2016,3,1,14,30,2,0.0,0.0,0.0,3000
2016-03-01 14:40:00,2016,3,1,14,40,2,0.0,0.0,0.0,1812
2016-03-01 14:50:00,2016,3,1,14,50,2,0.0,0.0,0.0,1116
2016-03-01 15:00:00,2016,3,1,15,0,2,0.0,0.0,0.0,420
2016-03-01 15:10:00,2016,3,1,15,10,2,0.0,0.0,0.0,2544
2016-03-01 15:20:00,2016,3,1,15,20,2,0.0,0.0,0.0,3144
2016-03-01 15:30:00,2016,3,1,15,30,2,0.0,0.0,0.0,3228
2016-03-01 15:40:00,2016,3,1,15,40,2,0.0,0.0,0.0,3312
2016-03-01 15:50:00,2016,3,1,15,50,2,0.0,0.0,0.0,3276
2016-03-01 16:00:00,2016,3,1,16,0,2,0.0,0.0,0.0,3048
2016-03-01 16:10:00,2016,3,1,16,10,2,0.0,0.0,0.0,3132
2016-03-01 16:20:00,2016,3,1,16,20,2,0.0,0.0,0.0,3336
2016-03-01 16:30:00,2016,3,1,16,30,2,0.0,0.0,0.0,3240
2016-03-01 16:40:00,2016,3,1,16,40,2,0.0,0.0,0.0,3252
2016-03-01 16:50:00,2016,3,1,16,50,2,0.0,0.0,0.0,3036
2016-03-01 17:00:00,2016,3,1,17,0,2,0.0,0.0,0.0,3144
2016-03-01 17:10:00,2016,3,1,17,10,2,0.0,0.0,0.0,3264
2016-03-01 17:20:00,2016,3,1,17,20,2,0.0,0.0,0.0,3060
2016-03-01 17:30:00,2016,3,1,17,30,2,0.0,0.0,0.0,3012
2016-03-01 17:40:00,2016,3,1,17,40,2,0.0,0.0,0.0,2976
2016-03-01 17:50:00,2016,3,1,17,50,2,0.0,0.0,0.0,2784
2016-03-01 18:00:00,2016,3,1,18,0,2,0.0,0.0,0.0,3204
2016-03-01 18:10:00,2016,3,1,18,10,2,0.0,0.0,0.0,2532
2016-03-01 18:20:00,2016,3,1,18,20,2,0.0,0.0,0.0,2376
2016-03-01 18:30:00,2016,3,1,18,30,2,0.0,0.0,0.0,2760
2016-03-01 18:40:00,2016,3,1,18,40,2,0.0,0.0,0.0,2748
2016-03-01 18:50:00,2016,3,1,18,50,2,0.0,0.0,0.0,2784
2016-03-01 19:00:00,2016,3,1,19,0,2,0.0,0.0,0.0,2772
2016-03-01 19:10:00,2016,3,1,19,10,2,0.0,0.0,0.0,2724
2016-03-01 19:20:00,2016,3,1,19,20,2,0.0,0.0,0.0,2508
2016-03-01 19:30:00,2016,3,1,19,30,2,0.0,0.0,0.0,2352
2016-03-01 19:40:00,2016,3,1,19,40,2,0.0,0.0,0.0,2316
2016-03-01 19:50:00,2016,3,1,19,50,2,0.0,0.0,0.0,1848
2016-03-01 20:00:00,2016,3,1,20,0,2,0.0,0.0,0.0,1908
2016-03-01 20:10:00,2016,3,1,20,10,2,0.0,0.0,0.0,1932
2016-03-01 20:20:00,2016,3,1,20,20,2,0.0,0.0,0.0,1812
2016-03-01 20:30:00,2016,3,1,20,30,2,0.0,0.0,0.0,1680
2016-03-01 20:40:00,2016,3,1,20,40,2,0.0,0.0,0.0,1704
2016-03-01 20:50:00,2016,3,1,20,50,2,0.0,0.0,0.0,1620
2016-03-01 21:00:00,2016,3,1,21,0,2,0.0,0.0,0.0,1668
2016-03-01 21:10:00,2016,3,1,21,10,2,0.0,0.0,0.0,1800
2016-03-01 21:20:00,2016,3,1,21,20,2,0.0,0.0,0.0,1680
2016-03-01 21:30:00,2016,3,1,21,30,2,0.0,0.0,0.0,1620
2016-03-01 21:40:00,2016,3,1,21,40,2,0.0,0.0,0.0,1452
2016-03-01 21:50:00,2016,3,1,21,50,2,0.0,0.0,0.0,1404
2016-03-01 22:00:00,2016,3,1,22,0,2,0.0,0.0,0.0,1284
2016-03-01 22:10:00,2016,3,1,22,10,2,0.0,0.0,0.0,1344
2016-03-01 22:20:00,2016,3,1,22,20,2,0.0,0.0,0.0,1152
2016-03-01 22:30:00,2016,3,1,22,30,2,0.0,0.0,0.0,1104
2016-03-01 22:40:00,2016,3,1,22,40,2,0.0,0.0,0.0,960
2016-03-01 22:50:00,2016,3,1,22,50,2,0.0,0.0,0.0,972
2016-03-01 23:00:00,2016,3,1,23,0,2,0.0,0.0,0.0,840
2016-03-01 23:10:00,2016,3,1,23,10,2,0.0,0.0,0.0,852
2016-03-01 23:20:00,2016,3,1,23,20,2,0.0,0.0,0.0,924
2016-03-01 23:30:00,2016,3,1,23,30,2,0.0,0.0,0.0,768
2016-03-01 23:40:00,2016,3,1,23,40,2,0.0,0.0,0.0,732
2016-03-01 23:50:00,2016,3,1,23,50,2,0.0,0.0,0.0,600
2016-03-02 00:00:00,2016,3,2,0,0,3,0.0,0.0,0.0,552
2016-03-02 00:10:00,2016,3,2,0,10,3,0.0,0.0,0.0,480
2016-03-02 00:20:00,2016,3,2,0,20,3,0.0,0.0,0.0,528
2016-03-02 00:30:00,2016,3,2,0,30,3,0.0,0.0,0.0,396
2016-03-02 00:40:00,2016,3,2,0,40,3,0.0,0.0,0.0,444
2016-03-02 00:50:00,2016,3,2,0,50,3,0.0,0.0,0.0,372
2016-03-02 01:00:00,2016,3,2,1,0,3,0.0,0.0,0.0,288
2016-03-02 01:10:00,2016,3,2,1,10,3,0.0,0.0,0.0,276
2016-03-02 01:20:00,2016,3,2,1,20,3,0.0,0.0,0.0,288
2016-03-02 01:30:00,2016,3,2,1,30,3,0.0,0.0,0.0,264
2016-03-02 01:40:00,2016,3,2,1,40,3,0.0,0.0,0.0,264
2016-03-02 01:50:00,2016,3,2,1,50,3,0.0,0.0,0.0,204
2016-03-02 02:00:00,2016,3,2,2,0,3,0.0,0.0,0.0,240
2016-03-02 02:10:00,2016,3,2,2,10,3,0.0,0.0,0.0,240
2016-03-02 02:20:00,2016,3,2,2,20,3,0.0,0.0,0.0,264
2016-03-02 02:30:00,2016,3,2,2,30,3,0.0,0.0,0.0,216
2016-03-02 02:40:00,2016,3,2,2,40,3,0.0,0.0,0.0,240
2016-03-02 02:50:00,2016,3,2,2,50,3,0.0,0.0,0.0,216
2016-03-02 03:00:00,2016,3,2,3,0,3,0.0,0.0,0.0,240
2016-03-02 03:10:00,2016,3,2,3,10,3,0.0,0.0,0.0,228
